tweet,label,score
"ABB-Hitachi venture wins order of transformers for 400 locomotives from Railway in India. 
#India
#IndianRailways
https://t.co/1MQdeJNQdv",complaint,0.502653003
"Make these simple habits that will protect you from  danger of getting infected by #Covid_19.
 
#India #IndianRailways #Karnataka #IndiaFightsCOVID19 #CautionYesPanicNo #safety #safercarsforindia #Masks #SocialDistancing https://t.co/UNpI0xoWKz",complaint,0.858689606
"#IndianRailways owns a #Coal Power Plant jointly with #NTPC at #NabiNagar #Bihar 

Beside it most of its electricity is coming from other Coal Fired Power Plants. 

Green Route would if all energy needs met from Renewable Sources like Solar n Wind.",complaint,0.884516299
"15646 GHY LTT EXP schedule (time table), depart from station GUWAHATI to LOKMANYATILAK T #IndianRailways https://t.co/JKKiKJYaBs",complaint,0.692848742
"Leaving ICF surprised,Â international companies stay away from Vande Bharat express tender - The New Indian Express

#IndianRailways https://t.co/yG2HnnK7ZN",complaint,0.946006835
"11017 LTT KARAIKAL EXP schedule (time table), depart from station LOKMANYATILAK T to KARAIKAL #IndianRailways https://t.co/2LnZSgRkGz",complaint,0.6535182
"Imported Machinery based on Evolution Series from United States.. 4,500HP GE ES43ACmi aka WDG-4G working hard on Indian Railways Network!! ðŸš‚âœ¨

#IndianRailways #IRTSmovingindia #IncredibleIndia #Raildristi #trains #trainspotting #WDG4G #railroad #IRFCA #IndiaFightsCoronavirus https://t.co/HB88PY4UlH",complaint,0.783409536
"#RailNews: Indian Railways has sent dry chillies from Guntur to Bangladesh by a special parcel train. Learn full details! https://t.co/Wt8KbIvTSY 
#IndianRailways #railmitra #trainapp #travelapp #railmitraaindia",complaint,0.752008796
"11019 KONARK EXPRESS schedule (time table), depart from station C SHIVAJI MAH T to BHUBANESWAR #IndianRailways https://t.co/xYiRV1w0dQ",complaint,0.599508226
"In a first, Indian Railways to export dry chilies to Bangladesh from Andhra Pradesh. 

#IndianRailways 

https://t.co/lEnSHTptGJ",complaint,0.918421388
"14623 PATALKOT EXP schedule (time table), depart from station CHHINDWARA JN to DELHI S ROHILLA #IndianRailways https://t.co/b3E69FNGoV",complaint,0.672308862
"12181 DAYODAI EXPRESS schedule (time table), depart from station JABALPUR to AJMER JN #IndianRailways https://t.co/ivte9lkzsS",complaint,0.56940192
"Top international coach making companies have stayed away from the tender for Train 18 (Vande Bharat express) electric traction kits.  

https://t.co/LYwazSQ4s1

@anbuselvan_tnie
 #IndianRailways #VandeBharat",complaint,0.937380433
"Top international coach making companies have stayed away from the tender for Train 18 (Vande Bharat express) electric traction kits.  

https://t.co/ASTh6ixTTF

@anbuselvan_tnie #IndianRailways #VandeBharat",complaint,0.947375417
"22860 MAS PURI EXPRESS schedule (time table), depart from station CHENNAI CENTRAL to PURI #IndianRailways https://t.co/3S6fMM5AkP",complaint,0.563592136
"For the first time Indian Railways loads SpecialParcel Train to Bangladesh

Railways focusing on efficient and customised freightoperations

Dry Chillies from
Reddipalem(#Guntur)Transported to Benapole (Bangladesh)

#India #IndianRailways #Bangladesh #AndhraPradesh https://t.co/rsDdxyb793",complaint,0.861120045
"19023 FZR JANATA EXP schedule (time table), depart from station MUMBAI CENTRAL to FIROZPUR CANT #IndianRailways https://t.co/cLcDDjbmpy",complaint,0.686408043
"Government today said that for the first time Indian Railways has loaded special Parcel train beyond the country borders to Benapole in Bangladesh with dry chillies from Andhra Pradesh.Â 

#IndianRailways
https://t.co/CZeEQyq9tC",complaint,0.928472459
"13006 ASR HWH MAIL schedule (time table), depart from station AMRITSAR JN to HOWRAH JN #IndianRailways https://t.co/URP0GAHdgV",complaint,0.656437218
"Dry chillies from Guntur: Indian #Railways loads special parcel train to #Bangladesh 

@RailMinIndia @SCRailwayIndia @PiyushGoyal @ihcdhaka @pibvijayawada #IndianRailways #pandemic #Guntur 

Read story | https://t.co/OjLSPbDu4Q https://t.co/FetqnUk7VW",complaint,0.993603528
"11061 DARBHANGA EXP schedule (time table), depart from station LOKMANYATILAK T to DARBHANGA JN #IndianRailways https://t.co/2HtxTsykT4",complaint,0.641168475
"#IndianRailways , for the first time, operated a special parcel train to #Bangladesh carrying dry chillies from Reddipalem in Guntur district of Andhra Pradesh to Benapole. Read on to know more.
https://t.co/fcilnT9UyD",complaint,0.854992747
"For the first time across the #IndianRailways loads Special Parcel Train beyond the country borders to Benapole in #Bangladesh with Dry Chillies from #AndhraPradesh 

Railways focusing on efficient and customised freight operations

Read more: https://t.co/uD9VK4bw5Z https://t.co/QY22QIMwb5",complaint,0.962871611
"12357 DURGIANA EXP schedule (time table), depart from station KOLKATA to AMRITSAR JN #IndianRailways https://t.co/0Yz7Xg0yYr",complaint,0.708821535
"For the first time across the #IndianRailways loads Special Parcel Train beyond the country borders to Benapole in #Bangladesh with Dry Chillies from #AndhraPradesh 

Railways focusing on efficient and customised freight operations https://t.co/Sr4csT9Kfj",complaint,0.910636127
"For the first time across the #IndianRailways loads Special Parcel Train beyond the country borders to Benapole in #Bangladesh with Dry Chillies from #AndhraPradesh 

Railways focusing on efficient and customised freight operations

Read more: https://t.co/E5DKS8oBtL https://t.co/mh7Q5kYsrv",complaint,0.957278073
"11463 SMNH JBP EXPRES schedule (time table), depart from station SOMNATH to JABALPUR #IndianRailways https://t.co/AuST0Lvojw",complaint,0.560309529
"ðŸš†For the first time across the #IndianRailways loads Special Parcel Train beyond the country borders to Benapole in #Bangladesh with Dry Chillies from #AndhraPradesh 

Railways focusing on efficient and customised freight operations

https://t.co/sIjB8dnUBf https://t.co/PwgryjwCJq",complaint,0.909520328
For the first time across the #IndianRailways loads Special Parcel Train beyond the country borders to Benapole in #Bangladesh with Dry Chillies from #AndhraPradesh,complaint,0.787014425
"For the first time across the #IndianRailways loads Special Parcel Train beyond the country borders to Benapole in #Bangladesh with Dry Chillies from #AndhraPradesh 

Railways focusing on efficient and customised freight operations

Read more: https://t.co/aUBYaoKn5i https://t.co/GDpKlYzOn5",complaint,0.970816433
"Rs.7,425 Crore. The whooping amount #IndianRailways collected as fine from ticketless travellers between 2010-18.

2010: Rs. 473 Cr
2011: Rs. 529 Cr
2012: Rs. 622 Cr
2013: Rs. 688 Cr
2014: Rs. 809 Cr
2015: Rs. 922 Cr
2016: Rs. 992 Cr
2017: Rs. 1084 Cr 
2018-19: Rs. 1376 Cr
ðŸ‘‰(IR) https://t.co/PvoNQDBhyx",complaint,0.823100209
"For the first time #IndianRailways loads Special Parcel Train to #Bangladesh

âž¡ï¸ Dry Chillies from #Reddipalem #Guntur transported to #Benapole #Bangladesh
 https://t.co/vDl2i67W9D https://t.co/VLiemUAW5y",complaint,0.894607186
"12196 AII AF INTERCITY schedule (time table), depart from station AJMER JN to AGRA FORT #IndianRailways https://t.co/qt3tKBlC2K",complaint,0.65358144
"16514 BENGALURU EXP schedule (time table), depart from station KARWAR to KSR BENGALURU #IndianRailways https://t.co/ajuiBwYGwn",complaint,0.599950552
"Beautiful view Mustard field from onboard train in Rayagada valley. 
#rayagada #odisha #eastcoastrail #IndianRailways https://t.co/VIaXkdjbNw",not a complaint,0.766453922
"12842 COROMANDEL EXP schedule (time table), depart from station CHENNAI CENTRAL to HOWRAH JN #IndianRailways https://t.co/vA9csMSIpQ",complaint,0.656410635
"Work on new line from Khajjodoni to Kudachi  will commence after land acquisition  as stated by Hon'ble MoSR.

@DeccanHerald 

#India #IndianRailways #Karnataka #IndiaFightsCOVID19 #Belagavi https://t.co/SxVdROwZO8",complaint,0.933027267
"12148 NZM KOP EXP schedule (time table), depart from station H NIZAMUDDIN to C SHAHUMHARAJ T #IndianRailways https://t.co/RUCKYLrTLB",complaint,0.682231367
"Indian Railways Changes Schedule For Special Trains From 11 July, Here Is New Schedule.

#Delhi #Howrah #IndianRailways #MinistryofRailways #RailwaysofIndia #SpecialTrains https://t.co/61O7UEaX6e https://t.co/bCKaUUdTOz",complaint,0.771704435
"On the Forefront to Increase Exports: For the 1st time, Railways sends Special Parcel Train to transport chillies from India to Bangladesh: 
@PiyushGoyal - Union Railway Minister 

#IndianRailways #IndiaNews #India 

https://t.co/BXY4lCoWPy via @theindtv",complaint,0.917461872
"11447 SHAKTIPUNJ EXP schedule (time table), depart from station JABALPUR to HOWRAH JN #IndianRailways https://t.co/cCHugZJ3Cg",complaint,0.679288864
"16518 BANGALORE EXP schedule (time table), depart from station KANNUR to KSR BENGALURU #IndianRailways https://t.co/w6s8ZsTLvZ",complaint,0.628409922
"First time on #IndianRailways SCR loads #parcel special #TRAIN to #Bangladesh from #Guntur #AndhraPradesh for transporting #DryChillies @RailMinIndia
@PiyushGoyalOffc @PiyushGoyal @drmgnt https://t.co/xFs0Vaj4SL",complaint,0.743026197
"12156 BHOPAL  EXPRESS schedule (time table), depart from station H NIZAMUDDIN to HABIBGANJ #IndianRailways https://t.co/8cgNNnv5qJ",complaint,0.553887725
"40015 from KJM leads the Mandovi express, exiting the Karbude tunnel, crossing its Mumbai bound counterpart at the beautiful Bhoke railway station.
#MandoviExpress #Mumbai #Madgaon #Krishnarajapuram #WDP4B #foodqueen #Mandovi #Bhoke #Railwaystation #IndianRailways https://t.co/CuDzm21wC3",complaint,0.719398856
"17001 SNSI SC EXP schedule (time table), depart from station SAINAGAR SHIRDI to SECUNDERABAD JN #IndianRailways https://t.co/Ezff50riMJ",complaint,0.66097492
"Indian Railways Announces Change In Schedule For Special Trains From Today. Check List Here
#IndianRailways #SpecialTrains 

https://t.co/qi3Jhogdlq",complaint,0.869855285
@sang1983 Have wonderful memories â¤ï¸ of this beautiful toy train ride from 2 decades ago... Almost like a walk in the park feel! #IndianRailways,not a complaint,0.825336397
"View from station! â¤ï¸
@AssociationIras @IRTSassociation @IRTS_SETU 
#IndianRailways #IRTSmovingindia https://t.co/ietjAlb9LY",not a complaint,0.672291338
"15120 MUV RMM EXP schedule (time table), depart from station MANDUADIH to RAMESWARAM #IndianRailways https://t.co/VQiXRwpxex",complaint,0.603018045
"Extending business  frontiers  of #AatmanirbharBharat!
Granite being exported overseas from Settihalli.

@drmsbc 

#India #IndianRailways #Karnataka #IndiaFightsCOVID19 #Freight #transport #loading #granite #Bengaluru https://t.co/hKou1K6kQr",complaint,0.870911419
"Speed trials of 130 kmph, from the existing maximum permissible speed limit of 120 kmph, on the #Secunderabad #Ballarshah section commenced this morning from #SC. WAP7i 30668 of LGD shed led the RDSO rake for trials. It will return this evening. #IndianRailways #speed #trains",complaint,0.67433995
"19023 FZR JANATA EXP schedule (time table), depart from station MUMBAI CENTRAL to FIROZPUR CANT #IndianRailways https://t.co/cLcDDjbmpy",complaint,0.686408043
"Avail the last chance to attend the webinar on â€˜#Logistics of COVID &amp; #IndianRailwaysâ€™ as the experts from the industry will share their valued insights on the same, today at 12:00 PM IST.

Register here: https://t.co/NhstHvFKOY

#CILT2020 #IndianLogistics #Logistics2020 #Freight https://t.co/wg6S2G9vAD",complaint,0.923683345
"15656 SVDK KYQ EXPRESS schedule (time table), depart from station SHMATA VD KATRA to KAMAKHYA #IndianRailways https://t.co/xHEhrlC3mg",complaint,0.622178495
"Railways was always proactive in rendering support and encouragement.
Appreciate the assistance of #IndianRailways for its services to #export of Haldi from Nizamabad, #Telangana
#indianeconomy https://t.co/tDnkXm3t7z",not a complaint,0.729688466
"16231 MYSORE EXPRESS schedule (time table), depart from station MAYILADUTURAI J to MYSURU JN #IndianRailways https://t.co/R8yTbgFteZ",complaint,0.611156404
"Some years back, rural #WestBengal still stuck in colonial era saw the #narrowgauge trains from that age too huffing and puffing. January 2012
#IRFCA #IndianRailways https://t.co/vIZXuHPWjw",complaint,0.972596049
"The #SouthCentralRailway (@SCRailwayIndia) on Friday announced that for the 1st time in the #IndianRailways (@RailMinIndia), it has loaded &amp; despatched a special parcel train beyond the country's borders - to #Bangladesh with dry chillies from #AndhraPradesh.

Photo: SCR https://t.co/PKoXxjpJA5",complaint,0.911512077
"The #IndianRailways has not announced any new train services beside the 230 #train services as it has been getting requests from several state govts to reduce the frequency, cancel the stoppages depending on the #coronavirus situation, said #Railway Board Chairman V.K. Yadav. https://t.co/qyDJmDNRw1",complaint,0.889737725
"11090 PUNE BGKT EXP schedule (time table), depart from station PUNE JN to BHAGAT KI KOTHI #IndianRailways https://t.co/XoKm7cTXC8",complaint,0.626399279
For the first time across the #IndianRailways South Central Railway loads Special Parcel Train beyond the country borders to Benapole in #Bangladesh Bangladesh with Dry #Chillies from Reddipalem in Guntur District of #AndhraPradesh state @RailMinIndia https://t.co/6GjUos9qVj,complaint,0.699429154
"11302 UDYAN EXP schedule (time table), depart from station KSR BENGALURU to C SHIVAJI MAH T #IndianRailways https://t.co/s46Hj91Mb4",complaint,0.635942519
"So my mom came back from native via the ""Special Train"" 06346 . Reviews : Toilets aren't maintained.. They were clogged and unclean.. @RailMinIndia kindly look into it for the future .. it's a serious issue considering these times.. #CoronavirusIndia #IndianRailways #coronavirus",complaint,0.99433434
For the first time across the #IndianRailways South Central Railway loads Special Parcel Train beyond the country borders to Benapole in #Bangladesh Bangladesh with Dry Chillies from Reddipalem in Guntur District of #AndhraPradesh state @RailMinIndia https://t.co/H6mMbDQkhY,complaint,0.682336092
"SCRâ€™s first rake under Round Trip Traffic loaded from Bharathi Cements

Read more...https://t.co/t206IKpG2m

#indianrailways #southcentralrailway #port #station #transport #freight #train #railways https://t.co/6IQa30PghA",complaint,0.956068575
